transect_id,along_baseline_m,transect_center_x_utm,transect_center_y_utm,transect_center_longitude,transect_center_latitude,1952,1990,1995,2000,2005,2010,2015,2020,2025
37,18500,223689.14504247587,2389031.3902210193,90.3315529348834,21.582921229639652,,,,,,,,,
38,19000,223689.14504247587,2389531.3902210193,90.33147020704637,21.5874338168393,,,,,,,,,
39,19500,223689.14504247587,2390031.3902210193,90.33138745761319,21.591946401292653,,,,,,,,,
40,20000,223689.14504247587,2390531.3902210193,90.33130468658086,21.596458982999188,,,,,,,,,
41,20500,223689.14504247587,2391031.3902210193,90.33122189394635,21.600971561958445,,,,,,,,,
42,21000,223689.14504247587,2391531.3902210193,90.33113907970666,21.60548413816991,,,,,,,,,
43,21500,223689.14504247587,2392031.3902210193,90.33105624385877,21.609996711633077,,,,,,,,,
44,22000,223689.14504247587,2392531.3902210193,90.33097338639965,21.614509282347463,,,,,,,,,
45,22500,223689.14504247587,2393031.3902210193,90.33089050732629,21.619021850312578,,,,,,,,,
46,23000,223689.14504247587,2393531.3902210193,90.33080760663564,21.623534415527907,,,,,,,,,
47,23500,223689.14504247587,2394031.3902210193,90.33072468432472,21.628046977992966,,,,,,,,,
48,24000,223689.14504247587,2394531.3902210193,90.33064174039049,21.63255953770725,,,,,,,,,
49,24500,223689.14504247587,2395031.3902210193,90.33055877482992,21.637072094670284,,,,,,,,,
50,25000,223689.14504247587,2395531.3902210193,90.33047578764,21.641584648881544,,,,,,,,,
51,25500,223689.14504247587,2396031.3902210193,90.33039277881768,21.64609720034055,,,,,,,,,
52,26000,223689.14504247587,2396531.3902210193,90.33030974835995,21.650609749046808,,,,,,,,,
53,26500,223689.14504247587,2397031.3902210193,90.33022669626378,21.655122294999813,,,,,,,,,
54,27000,223689.14504247587,2397531.3902210193,90.33014362252614,21.65963483819908,,,,,,,,,
55,27500,223689.14504247587,2398031.3902210193,90.330060527144,21.664147378644092,,,,,,,,,
56,28000,223689.14504247587,2398531.3902210193,90.32997741011432,21.66865991633438,,,,,,,,,
57,28500,223689.14504247587,2399031.3902210193,90.32989427143409,21.67317245126943,,,,,,,,,
58,29000,223689.14504247587,2399531.3902210193,90.32981111110026,21.67768498344876,,,,,,,,,
59,29500,223689.14504247587,2400031.3902210193,90.32972792910978,21.682197512871863,,,,,,,,,
60,30000,223689.14504247587,2400531.3902210193,90.32964472545964,21.68671003953824,,,,,,,,,
61,30500,223689.14504247587,2401031.3902210193,90.32956150014681,21.691222563447408,,,,,,,,,
62,31000,223689.14504247587,2401531.3902210193,90.32947825316823,21.69573508459887,,,,,,,,,
63,31500,223689.14504247587,2402031.3902210193,90.32939498452089,21.700247602992118,,,,,,,,,
64,32000,223689.14504247587,2402531.3902210193,90.32931169420172,21.704760118626673,,,,,,,,,
65,32500,223689.14504247587,2403031.3902210193,90.32922838220769,21.70927263150203,,,,,,,,,
66,33000,223689.14504247587,2403531.3902210193,90.32914504853576,21.713785141617684,,,,,,,,,
67,33500,223689.14504247587,2404031.3902210193,90.32906169318291,21.718297648973163,,3222.554524932115,,,,,,,
68,34000,223689.14504247587,2404531.3902210193,90.32897831614605,21.722810153567963,,,,,,,,,
69,34500,223689.14504247587,2405031.3902210193,90.32889491742218,21.727322655401572,,,,,,,,,
70,35000,223689.14504247587,2405531.3902210193,90.32881149700822,21.731835154473508,,,,,,,,,
71,35500,223689.14504247587,2406031.3902210193,90.32872805490115,21.73634765078329,,,,,,,,,
72,36000,223689.14504247587,2406531.3902210193,90.32864459109791,21.7408601443304,,,,,,,,,
73,36500,223689.14504247587,2407031.3902210193,90.32856110559545,21.745372635114357,,,,,,,,,
74,37000,223689.14504247587,2407531.3902210193,90.32847759839075,21.749885123134653,,,,,,,,,
75,37500,223689.14504247587,2408031.3902210193,90.32839406948071,21.75439760839081,,,,,,,,,
76,38000,223689.14504247587,2408531.3902210193,90.32831051886231,21.75891009088232,,,,,,,,,
77,38500,223689.14504247587,2409031.3902210193,90.32822694653248,21.763422570608686,,,,,,,,,
78,39000,223689.14504247587,2409531.3902210193,90.32814335248821,21.767935047569427,,,,,,,,,
79,39500,223689.14504247587,2410031.3902210193,90.32805973672639,21.77244752176404,,,,,,,,,
80,40000,223689.14504247587,2410531.3902210193,90.32797609924398,21.77695999319203,,,,,,,,,
81,40500,223689.14504247587,2411031.3902210193,90.32789244003794,21.7814724618529,,,,,,,,,
82,41000,223689.14504247587,2411531.3902210193,90.32780875910522,21.785984927746163,,,4689.354945783678,,,,,,
83,41500,223689.14504247587,2412031.3902210193,90.32772505644274,21.790497390871312,,4502.657840358617,4837.307232679974,,,,,,
84,42000,223689.14504247587,2412531.3902210193,90.32764133204745,21.795009851227867,,,,,,,,,
85,42500,223689.14504247587,2413031.3902210193,90.32755758591627,21.799522308815327,,,,,,,,,
86,43000,223689.14504247587,2413531.3902210193,90.32747381804616,21.804034763633197,,,,,,,,,
87,43500,223689.14504247587,2414031.3902210193,90.32739002843405,21.80854721568098,,,,,,,,,
88,44000,223689.14504247587,2414531.3902210193,90.32730621707688,21.813059664958185,,,,,27.635898103326326,,390.6272188097064,,390.6272188097064
89,44500,223689.14504247587,2415031.3902210193,90.32722238397159,21.817572111464315,,,,,,,,,
90,45000,223689.14504247587,2415531.3902210193,90.3271385291151,21.822084555198884,,,,,,,,,
91,45500,223689.14504247587,2416031.3902210193,90.32705465250436,21.826596996161392,,,,,,,,,
92,46000,223689.14504247587,2416531.3902210193,90.3269707541363,21.831109434351344,,,4189.109101768467,,,,,,
93,46500,223689.14504247587,2417031.3902210193,90.32688683400782,21.83562186976824,,1712.8118240425829,3389.170023683284,,,,,,
94,47000,223689.14504247587,2417531.3902210193,90.3268028921159,21.84013430241159,,4038.943402718549,3544.133294213505,4066.821466725174,4150.455437315599,4289.84527215577,4652.2580364668975,4680.135893206258,4680.135893206258
95,47500,223689.14504247587,2418031.3902210193,90.32671892845744,21.84464673228091,1787.6441746820637,1315.5097496143717,3395.941202746588,4688.67466201252,4242.642132779234,4270.519217536406,4354.15042848367,4298.396295399754,4354.15042848367
96,48000,223689.14504247587,2418531.3902210193,90.32663494302936,21.84915915937569,2504.8279328077915,1156.9192336713022,2745.871034493728,2021.07744337045,627.2468355901656,1937.4471126900753,4613.58677310092,236.96350380321383,4613.58677310092
97,48500,223689.14504247587,2419031.3902210193,90.3265509358286,21.85367158369546,2665.8598445641983,1454.8372402976383,1399.0837393153051,2196.9588478627556,1259.7000734832836,2196.9588478627556,925.1799868718954,2949.6042455357965,2949.6042455357965
98,49000,223689.14504247587,2419531.3902210193,90.32646690685212,21.858184005239686,481.34529095870676,1641.2312635547423,4268.310538115213,1557.6035050074279,1557.6035130164237,1390.3481282137218,1223.0930134321388,1195.2171810632863,1195.2171810632863
99,49500,223689.14504247587,2420031.3902210193,90.32638285609679,21.862696424007915,1166.6901716687426,1604.6109701608657,4667.099551068415,4444.111437462008,1660.3611679038731,1437.360834123334,1214.3609239629586,1214.3609300461248,1214.3609239629586
100,50000,223689.14504247587,2420531.3902210193,90.32629878355955,21.867208839999627,,1651.6133167465741,1763.1101969183655,1261.3753217609483,4146.067570345011,4235.5408352823,1344.9976654795755,4842.884029801295,1317.123547986499
101,50500,223689.14504247587,2421031.3902210193,90.32621468923735,21.871721253214343,236.80244791775476,1280.5112933842465,4266.122211656009,2705.288374794618,1893.7239717038174,1782.2305230675265,1475.6240589286026,1475.6240589285735,1475.6240589285735
102,51000,223689.14504247587,2421531.3902210193,90.32613057312707,21.87623366365156,1049.522107179946,2574.5460572507,4664.880448985903,4637.0095882994065,1745.6024538505008,1773.4749264042766,1606.240195121587,1689.8575269320863,1550.4953404660046
103,51500,223689.14504247587,2422031.3902210193,90.32604643522566,21.880746071310792,1675.1487132293987,3893.0728445070854,2443.813967057853,2443.813967057853,1820.4608008442156,1792.588864798192,1792.589174203662,1764.717596019589,1764.717596019589
104,52000,223689.14504247587,2422531.3902210193,90.32596227553003,21.885258476191535,1815.250797316141,1254.286633182317,4654.122664441529,4124.60812981191,4598.384399417468,1755.9585494745115,1978.9245536254311,1978.924467818928,1978.9245536254311
105,52500,223689.14504247587,2423031.3902210193,90.32587809403711,21.88977087829331,1589.7841701612342,1050.45382229166,1050.4538202823605,2265.9872617037327,1412.7601389889896,3882.3681956461514,1496.3694556761475,3938.1050559672876,1719.3279424851062
106,53000,223689.14504247587,2423531.3902210193,90.32579389074381,21.894283277615607,1350.8314099563577,4754.844508480572,1125.319699146523,790.8944377389562,1125.3197002396919,4113.893743140332,985.9757203689369,3751.615612760448,3751.615612760448
107,53500,223689.14504247587,2424031.3902210193,90.32570966564704,21.898795674157945,1353.4400981088984,4823.07280038044,4823.07280038044,531.3496887003712,3983.1404807497165,3899.540466435894,642.8208990443381,3843.8071070655133,614.953087677859
108,54000,223689.14504247587,2424531.3902210193,90.32562541874373,21.903308067919824,1041.629060936044,2576.7807956322504,550.4884192287282,4075.3238277625933,4674.869563331129,4786.3414816494915,355.42016160453204,3378.677602114156,327.5532972289948
109,54500,223689.14504247587,2425031.3902210193,90.32554115003079,21.90782045890075,846.4287912806903,40.1700847960019,290.9635564085038,4554.5405934226,123.76782476936933,3192.2290455303737,4805.344414006482,4833.2115412297135,4833.2115412297135
110,55000,223689.14504247587,2425531.3902210193,90.32545685950512,21.91233284710023,485.03053677090793,3813.855225839681,3730.2630076825153,3758.1270880959055,4322.752490203828,191.46669749624562,4685.012702683307,4712.878918536677,4712.878918536677
111,55500,223689.14504247587,2426031.3902210193,90.32537254716365,21.91684523251778,3605.8876044161734,4063.1119758171553,4146.707535583235,3627.4099314791965,3098.0070247655094,4286.033634707041,4481.090484558459,3042.2802352428553,3042.2802352428553
112,56000,223689.14504247587,2426531.3902210193,90.3252882130033,21.9213576151529,66.32740328647196,3440.978202686616,3803.486082547606,3942.8073698031367,3831.3503243939485,626.8387302916672,4221.450474427256,4249.314827227179,4249.314827227179
113,56500,223689.14504247587,2427031.3902210193,90.32520385702097,21.925869995005094,108.08953964404645,1704.9126114499813,3516.011583008716,3505.31416469501,3616.7602076437324,2178.581775367784,3933.96171307395,3933.961715593876,3933.96171307395
114,57000,223689.14504247587,2427531.3902210193,90.32511947921355,21.930382372073858,3541.0224740116682,832.418372199114,4544.766151678108,1034.3020047055034,867.134293739422,1034.3020047055034,950.7181798524398,4294.0223578437,3730.076872582722
115,57500,223689.14504247587,2428031.3902210193,90.32503507957797,21.93489474635873,2204.040504383156,2913.2507486147806,2885.3894044201297,3052.5577726004703,3108.2806388454046,1126.5758973609773,3470.4798847066413,1154.4362042924622,1154.4362042924622
116,58000,223689.14504247587,2428531.3902210193,90.32495065811115,21.939407117859183,4128.828285776952,1957.178472673375,2737.268673195911,2820.850080215314,2932.292050882883,1246.705495966773,3266.6187314604176,3238.7581499800435,3266.6187314604176
117,58500,223689.14504247587,2429031.3902210193,90.32486621480996,21.94391948657475,1377.3620206020714,2226.9816890496877,2589.1552090060723,2728.453007576143,1338.971154263214,3007.049201561691,3146.3475605047424,1478.2638657638163,1478.2638657638163
118,59000,223689.14504247587,2429531.3902210193,90.32478174967135,21.94843185250492,1664.9772998920816,2413.1902235964662,2496.7662154919526,2663.918228900642,2719.6356305374065,2858.9292407910107,2970.364242404321,2942.505494934361,2831.0705066057853
119,59500,223689.14504247587,2430031.3902210193,90.32469726269218,21.952944215649214,4960.525671138836,1969.1987511316256,2376.523165388091,2024.9120630785183,2543.669700251572,2024.9120630785183,2024.9120630785183,2766.532189210644,2655.1008858033456
120,60000,223689.14504247587,2430531.3902210193,90.32461275386939,21.957456576007125,4935.423878578935,2311.9991269137536,2339.8559133270173,2395.569634068932,2395.5696925828233,2312.140545052913,2284.2848631133384,2200.717758956889,2284.2848631133384
121,60500,223689.14504247587,2431031.3902210193,90.32452822319986,21.96196893357817,1390.6797197347041,1913.2060666760663,2247.4769273899437,2822.1900804093457,2275.3329258945887,1272.5229615404387,2331.0448314729438,2599.3524313511734,2358.900796021626
122,61000,223689.14504247587,2431531.3902210193,90.32444367068051,21.966481288361848,4658.178645965527,1354.5790964222397,2155.1015354757837,2210.8117157304077,2182.9566395195434,2043.681453208963,2238.666771284654,2238.666771284654,2238.666771284654
123,61500,223689.14504247587,2432031.3902210193,90.32435909630823,21.970993640357683,1472.2379955760262,54.165226118813735,2090.583968008694,2174.1464716861956,2118.4379593560006,1502.543796492013,2202.000610330957,2202.000520143716,2202.000520143716
124,62000,223689.14504247587,2432531.3902210193,90.32427450007991,21.97550598956516,1760.189854517259,146.4649715766427,2109.6280333006,2193.1879019468033,2053.921456734737,689.1197106739564,2221.04122455584,3460.8884720859933,2193.1879087862035
125,62500,223689.14504247587,2433031.3902210193,90.32418988199247,21.9800183359838,2188.24203003,346.1287100852933,3302.4180955677875,2407.193061832717,2379.3405838585168,183.05727910398855,2212.2257310214045,3887.2885234947607,3887.2885234947607
126,63000,223689.14504247587,2433531.3902210193,90.32410524204279,21.984530679613112,1366.7703915963357,838.6911891047203,1562.8249598345428,2147.705673615157,2147.705688598595,1500.785335722845,4452.911784909666,4821.485938407743,4932.894871118915
127,63500,223689.14504247587,2434031.3902210193,90.32402058022777,21.989043020452595,546.5057531573402,1565.186488591542,2779.455617920554,2305.9927151348675,4673.327740547247,1648.7355922351999,4617.625149940606,2777.2257250207185,2777.225725044933
128,64000,223689.14504247587,2434531.3902210193,90.32393589654431,21.993555358501755,3312.803098888864,1071.7835418331379,1183.1815937494684,3244.066570823954,4163.122315468703,989.0608338926977,3104.8163654578384,3104.8163654578384,3104.8163654578384
129,64500,223689.14504247587,2435031.3902210193,90.32385119098932,21.998067693760106,1827.7364890400786,2752.199531569786,2752.199531569786,2195.244799984357,4209.936411854142,2083.8535152680124,1916.7663766621263,4098.538689953042,1916.7663766621263
130,65000,223689.14504247587,2435531.3902210193,90.32376646355966,22.00258002622716,4796.816808378557,3317.8019468902785,2593.78669320466,2621.6335181985924,831.4259697220114,1173.5893893855973,4312.442350052937,4340.29092639382,4312.442350052937
131,65500,223689.14504247587,2436031.3902210193,90.32368171425225,22.007092355902408,4494.335227708449,1488.6181903700344,1683.5416494055244,2658.1535303039127,4637.721606857551,3688.4483289633354,3688.4483296848484,3688.4483289633354,627.715169005096
132,66000,223689.14504247587,2436531.3902210193,90.32359694306395,22.011604682785375,4097.827420148795,229.0947110299021,4198.2957459564495,4962.9790051596065,535.398686963832,4142.606435639085,4114.761747206707,4851.591135613387,4114.761747206707
133,66500,223689.14504247587,2437031.3902210193,90.32351214999169,22.016117006875557,420.90154349495424,303.86109954252606,3427.2950534335396,4652.423611373466,4652.423611373466,4624.579929002939,1728.7992731600243,415.24086568530765,415.24086568530765
134,67000,223689.14504247587,2437531.3902210193,90.32342733503233,22.020629328172465,2957.24451636718,233.94693684522645,100.1804258004413,155.86841026396723,16.648495783127146,,1681.8203867452685,1403.3846459822962,1681.8203867452685
135,67500,223689.14504247587,2438031.3902210193,90.32334249818277,22.025141646675607,3179.1832642509835,2080.328567952878,159.17538206127938,3834.39603014139,1941.1157043851854,,1662.6894371979288,103.48930614284473,1662.6894371979288
136,68000,223689.14504247587,2438531.3902210193,90.32325763943989,22.029653962384497,4683.045928312844,307.1480643604009,307.1480460060993,279.30593102326384,3703.8352132666914,4037.9300087665033,1894.1377357571037,1894.1377357571037,1894.1377357571037
137,68500,223689.14504247587,2439031.3902210193,90.3231727588006,22.03416627529863,3589.0065295244276,510.79578293513623,3879.5289617693925,4269.29322964375,2626.7062297425873,3879.529007118632,2264.777034816827,4612.102837584389,2264.777034816827
138,69000,223689.14504247587,2439531.3902210193,90.32308785626175,22.038678585417525,4727.4879404057865,1076.3553126392362,4380.453019445442,2885.9516374982195,575.2311556840141,4166.571285070153,2997.3104514117294,2997.3104514117294,352.50857061040006
139,69500,223689.14504247587,2440031.3902210193,90.32300293182024,22.04319089274069,4376.422222138499,806.700954664353,4176.65665817968,4286.566142215714,1975.947750375286,4314.404594037362,2866.794218944764,2282.1770989437064,2866.794218944764
140,70000,223689.14504247587,2440531.3902210193,90.32291798547296,22.047703197267616,4500.181673253101,,4501.8266429083305,4712.768353806372,2791.9643049855367,4684.930846238887,3515.7494115851005,843.2887331686507,843.2887331686507
141,70500,223689.14504247587,2441031.3902210193,90.32283301721678,22.052215498997832,4253.067653571314,,4103.162489928829,1269.6018538784701,1297.4393271321023,,3802.7835836419545,3802.7835836419545,3802.7835836419545
142,71000,223689.14504247587,2441531.3902210193,90.3227480270486,22.056727797930836,4076.5423065135255,,3537.495617990964,3815.8741495104914,1445.3599138165882,,1473.1964596047765,4145.472858110821,4145.472858110821
143,71500,223689.14504247587,2442031.3902210193,90.32266301496529,22.061240094066136,2740.839182511845,,3612.113322244957,4753.434324602364,2261.3264010233106,,2177.819966505369,4710.820699099597,4710.820699099597
144,72000,223689.14504247587,2442531.3902210193,90.32257798096371,22.065752387403244,3980.543287321081,,3547.5436235058005,3436.1994878908736,3132.9062400620605,,2993.7343098372803,2993.7343098372803,2993.7343098372803
145,72500,223689.14504247587,2443031.3902210193,90.32249292504076,22.070264677941662,3208.1795504079782,,4115.759294411313,3510.81099424063,4087.9260840083007,,4032.259571544564,4032.259571544564,4032.259571544564
146,73000,223689.14504247587,2443531.3902210193,90.32240784719332,22.074776965680904,4031.6845270278573,,1998.8719377858215,2833.892011117743,4875.886599571357,,4875.886599571328,4848.054424186266,4848.054424186237
147,73500,223689.14504247587,2444031.3902210193,90.32232274741824,22.079289250620477,3200.39193633612,,1377.6950590768538,1377.6950590768538,,,,,
148,74000,223689.14504247587,2444531.3902210193,90.32223762571243,22.083801532759882,2743.0169146343833,,,700.8951671305695,,,,,
149,74500,223689.14504247587,2445031.3902210193,90.32215248207272,22.088313812098633,2584.3392487608944,,,970.3896344463865,,,,,
150,75000,223689.14504247587,2445531.3902210193,90.32206731649603,22.092826088636247,1345.0167520068353,,,1935.6219773451157,,,,,
151,75500,223689.14504247587,2446031.3902210193,90.3219821289792,22.097338362372223,301.73298095256905,,,1954.5931317714567,,,,,
152,76000,223689.14504247587,2446531.3902210193,90.32189691951912,22.101850633306068,538.668009316927,,,1890.0749910844897,,,,,
153,76500,223689.14504247587,2447031.3902210193,90.32181168811265,22.106362901437294,809.149516035337,,,,,,,,
154,77000,223689.14504247587,2447531.3902210193,90.32172643475664,22.1108751667654,1343.8379448279738,,,,,,,,
155,77500,223689.14504247587,2448031.3902210193,90.32164115944799,22.115387429289914,1513.2799580485153,,,,,,,,
156,78000,223689.14504247587,2448531.3902210193,90.32155586218354,22.119899689010328,1870.0362522003416,,,,,,,,
157,78500,223689.14504247587,2449031.3902210193,90.32147054296018,22.124411945926155,2202.9335661833757,,,,,,,,
158,79000,223689.14504247587,2449531.3902210193,90.32138520177479,22.128924200036913,2353.5619267923175,,,,,,,,
159,79500,223689.14504247587,2450031.3902210193,90.32129983862417,22.133436451342096,,,,,,,,,
160,80000,223689.14504247587,2450531.3902210193,90.32121445350522,22.137948699841225,,,,,,,,,
161,80500,223689.14504247587,2451031.3902210193,90.32112904641482,22.14246094553379,,,4922.114720075042,4922.114739988057,4949.933647564729,,,,
162,81000,223689.14504247587,2451531.3902210193,90.32104361734979,22.146973188419327,,,3734.595007105818,4263.141897955531,3734.595039361622,,3790.2316684112884,3991.449158362986,3790.2316684112884
163,81500,223689.14504247587,2452031.3902210193,90.32095816630702,22.151485428497324,,,3103.4937567299057,3075.6761598215962,3103.4937567299057,,3103.4937567299057,3103.4937567299057,3103.4937567299057
164,82000,223689.14504247587,2452531.3902210193,90.32087269328336,22.155997665767302,,,2750.5996140272764,2889.6835149464023,2750.5996140272764,,2750.5996140272764,2834.049974193651,2750.5996140272764
165,82500,223689.14504247587,2453031.3902210193,90.32078719827565,22.16050990022876,4259.682598234358,,2592.4408868438622,2731.5205609182885,2592.440891107224,,2592.44088882659,2675.8887168075307,2592.44088882659
166,83000,223689.14504247587,2453531.3902210193,90.32070168128078,22.165022131881212,3630.89541494305,,2211.773137823766,2183.9580102703185,2462.109348007769,,2406.4791362392716,2406.4791360910167,2406.4791362392716
167,83500,223689.14504247587,2454031.3902210193,90.32061614229558,22.16953436072417,3788.728590024606,,2081.459708350012,2081.459708350012,2081.459708350012,,,,
168,84000,223689.14504247587,2454531.3902210193,90.3205305813169,22.17404658675714,3125.900651947217,,2646.490856719058,2646.490856719058,2646.490856719058,,,,
169,84500,223689.14504247587,2455031.3902210193,90.32044499834161,22.178558809979627,2374.3397585255734,,3239.297632849746,3239.297647091531,3322.734358976537,,,,
170,85000,223689.14504247587,2455531.3902210193,90.32035939336656,22.18307103039115,1961.1182600453612,,3748.6321332024527,3748.6321332024527,,,,,
171,85500,223689.14504247587,2456031.3902210193,90.3202737663886,22.187583247991206,3063.7194035995344,,3840.7798968738643,3812.9695618124097,,,,,
172,86000,223689.14504247587,2456531.3902210193,90.32018811740457,22.19209546277932,3586.101429103961,,2709.3029535076057,,,,,,
173,86500,223689.14504247587,2457031.3902210193,90.32010244641131,22.196607674754983,4707.335391367786,,2940.5273053897836,,,,,,
174,87000,223689.14504247587,2457531.3902210193,90.3200167534057,22.201119883917723,4679.694396366976,,,,,,,,
175,87500,223689.14504247587,2458031.3902210193,90.31993103838457,22.205632090267034,4503.108187053178,,,,,,,,
176,88000,223689.14504247587,2458531.3902210193,90.31984530134474,22.21014429380243,4056.522618161398,,,,,,,,
177,88500,223689.14504247587,2459031.3902210193,90.31975954228312,22.214656494523428,4433.605112070218,,,,,,,,
178,89000,223689.14504247587,2459531.3902210193,90.31967376119648,22.219168692429523,4415.65729613119,,,,,,,,
179,89500,223689.14504247587,2460031.3902210193,90.31958795808171,22.223680887520246,3986.4173319690744,,,,,,,,
180,90000,223689.14504247587,2460531.3902210193,90.31950213293564,22.228193079795084,1788.2494755958905,,,,,,,,
181,90500,223689.14504247587,2461031.3902210193,90.3194162857551,22.232705269253557,1731.8775392957323,,,,,,,,
182,91000,223689.14504247587,2461531.3902210193,90.31933041653694,22.237217455895177,1785.6893643153599,,,,,,,,
183,91500,223689.14504247587,2462031.3902210193,90.319244525278,22.241729639719455,2024.9805835205188,,,,,,,,
184,92000,223689.14504247587,2462531.3902210193,90.3191586119751,22.246241820725892,2120.5967285060615,,,,,,,,
185,92500,223689.14504247587,2463031.3902210193,90.3190726766251,22.250753998914004,2587.694113215315,,,,,,,,
186,93000,223689.14504247587,2463531.3902210193,90.31898671922482,22.255266174283303,2348.215854643786,,,,,,,,
187,93500,223689.14504247587,2464031.3902210193,90.3189007397711,22.259778346833286,747.9702367339632,,,,,,,,
188,94000,223689.14504247587,2464531.3902210193,90.31881473826077,22.26429051656348,672.2476021003386,,4877.846783026296,4905.644265010487,4877.846823540895,4850.049382802972,,,
189,94500,223689.14504247587,2465031.3902210193,90.31872871469068,22.26880268347339,365.9025200965116,,4980.004296231433,4980.004295932973,4952.207712115865,,,,
190,95000,223689.14504247587,2465531.3902210193,90.31864266905762,22.273314847562517,2065.64748523914,,4887.5829879263765,4887.5829879263765,4887.583142274874,,,,
191,95500,223689.14504247587,2466031.3902210193,90.31855660135847,22.277827008830386,4478.708582691645,,4850.755095466418,4850.75510313909,4850.755235996767,,,,
192,96000,223689.14504247587,2466531.3902210193,90.31847051159001,22.282339167276497,4170.436778318399,,,,,,,,
193,96500,223689.14504247587,2467031.3902210193,90.31838439974909,22.28685132290036,4392.0730328465,,,,,,,,
194,97000,223689.14504247587,2467531.3902210193,90.31829826583255,22.291363475701484,4377.231403000362,,,,,,,,
195,97500,223689.14504247587,2468031.3902210193,90.3182121098372,22.295875625679386,,,,,,,,,
196,98000,223689.14504247587,2468531.3902210193,90.3181259317599,22.300387772833577,,,,,,,,,
197,98500,223689.14504247587,2469031.3902210193,90.3180397315974,22.30489991716356,4975.813108071248,,,,,,,,
198,99000,223689.14504247587,2469531.3902210193,90.31795350934658,22.309412058668855,4776.795945869235,,,,,,,,
199,99500,223689.14504247587,2470031.3902210193,90.31786726500425,22.313924197348957,4874.299135805806,,,,,,,,
200,100000,223689.14504247587,2470531.3902210193,90.31778099856722,22.318436333203394,,,,,,,,,
201,100500,223689.14504247587,2471031.3902210193,90.31769471003233,22.322948466231665,,,,,,,,,
202,101000,223689.14504247587,2471531.3902210193,90.31760839939638,22.327460596433284,,,4501.221552146657,4501.221552146657,,,,,
203,101500,223689.14504247587,2472031.3902210193,90.31752206665618,22.331972723807763,,,4408.824583661044,4408.824553302489,,,,,
204,102000,223689.14504247587,2472531.3902210193,90.31743571180857,22.336484848354612,,,4038.6010376314516,4121.950058376213,,,,,
205,102500,223689.14504247587,2473031.3902210193,90.31734933485035,22.34099697007334,,,3974.002670270187,3974.002675745898,,,,,
206,103000,223689.14504247587,2473531.3902210193,90.31726293577834,22.34550908896346,,,3881.6250714780763,3785.7052202610357,,,,,
207,103500,223689.14504247587,2474031.3902210193,90.31717651458936,22.35002120502448,,,3511.4490056734066,3761.470834030275,3761.470834030275,3761.4708340290526,2961.1387940170825,2961.1387940170825,2961.1387940170825
208,104000,223689.14504247587,2474531.3902210193,90.31709007128022,22.354533318255918,,,3886.6118008023477,3358.839841271576,3358.839841271576,,3414.3949015507533,3414.3949015507533,3414.3949015507533
209,104500,223689.14504247587,2475031.3902210193,90.3170036058477,22.359045428657282,4598.713172389573,,4632.320284031768,3589.856764166121,3589.856763307558,4632.32029428464,4632.320294913516,3589.856763307558,4632.320294913516
210,105000,223689.14504247587,2475531.3902210193,90.31691711828866,22.363557536228075,4159.025130934722,,3598.6552955470106,4348.596438578737,3598.6552955470106,4428.812555962068,4931.880508429633,4428.812555962068,4931.880508429633
211,105500,223689.14504247587,2476031.3902210193,90.31683060859987,22.368069640967814,4107.533833259047,,4003.1019598966814,4030.8786533567763,1753.2104340537044,1780.9865880994475,3836.441692174907,4801.765354366624,3836.441692174907
212,106000,223689.14504247587,2476531.3902210193,90.31674407677815,22.37258174287601,4210.8089789962105,,3438.539453161153,3688.520977571752,3688.5209763248567,1994.2133068122785,,2355.2930516263004,
213,106500,223689.14504247587,2477031.3902210193,90.31665752282032,22.377093841952178,4344.410038855451,,3290.634596968419,2346.2969177859195,2346.2969177859195,2346.2969177859195,,3290.634559181577,
214,107000,223689.14504247587,2477531.3902210193,90.31657094672316,22.38160593819582,1153.5941094157752,,4975.825062489836,1920.6955701992847,1920.6955701992847,4948.050805740961,4975.8250915175595,4975.825090271886,4975.82509151753
215,107500,223689.14504247587,2478031.3902210193,90.3164843484835,22.386118031606454,2331.563289700018,,4855.646864385926,1772.8464311759744,4855.646864385926,4827.873500247137,4855.646859521687,4855.646843064518,4855.646843064518
216,108000,223689.14504247587,2478531.3902210193,90.31639772809814,22.39063012218359,2750.700808125781,,1430.6033379740547,4763.246639377816,4763.246616510383,4791.019069414819,4763.246612873394,4763.246615427139,4763.246612873394
217,108500,223689.14504247587,2479031.3902210193,90.31631108556385,22.395142209926743,4223.937574868993,,1199.463615652261,4670.850098489493,4670.850101658405,4670.8500905857945,4670.85008700678,4670.850094090274,4670.850094090274
218,109000,223689.14504247587,2479531.3902210193,90.31622442087748,22.399654294835415,4707.104694377806,,662.8707290414604,4578.457272931526,4578.45728519134,4578.457280633855,4578.457276078872,4578.4572760789015,4578.457276078872
219,109500,223689.14504247587,2480031.3902210193,90.31613773403579,22.404166376909124,4305.13238103778,,98.54413692437811,181.84990840460523,4458.298463615356,4430.528786820942,4513.837875319092,4430.5287827475695,4513.837875319092
220,110000,223689.14504247587,2480531.3902210193,90.3160510250356,22.408678456147385,303.0443768229452,,4254.838945890253,4282.607692376187,4282.607694930746,4254.838943386683,4254.838939709356,4254.838939709356,4254.838939709356
221,110500,223689.14504247587,2481031.3902210193,90.31596429387372,22.413190532549695,231.36842587805586,,4773.3558697079425,196.9997588210099,4190.229678908159,4884.427834101865,4939.963879948715,4939.963879948715,4939.963879948715
