transect_id,year,x_utm,y_utm,longitude,latitude,distance_from_baseline_m
94,2020,228369.28093568212,2417531.3902210193,90.37204471841171,21.840861764468332,4680.135893206258
95,2020,227987.54133787562,2418031.3902210193,90.36827179423969,21.84531547414201,4298.396295399754
96,2020,223452.18153867265,2418531.3902210193,90.32434417682738,21.849121980390976,236.96350380321383
97,2020,226638.74928801166,2419031.3902210193,90.35506655953778,21.854131815483132,2949.6042455357965
98,2020,222493.92786141258,2419531.3902210193,90.31491186638117,21.85799606932984,1195.2171810632863
99,2020,222474.78411242974,2420031.3902210193,90.31464237198185,21.862505427973982,1214.3609300461248
100,2020,228532.02907227716,2420531.3902210193,90.3731226969554,21.86796240284693,4842.884029801295
101,2020,222213.5209835473,2421031.3902210193,90.31194742615989,21.871488950825245,1475.6240589285735
102,2020,221999.28751554378,2421531.3902210193,90.3097914692469,21.87596747229441,1689.8575269320863
103,2020,221924.42744645628,2422031.3902210193,90.30898298547456,21.880467987238465,1764.717596019589
104,2020,221710.22057465694,2422531.3902210193,90.30682702963833,21.884946446525493,1978.924467818928
105,2020,227627.25009844315,2423031.3902210193,90.36395988087297,21.890385361507487,3938.1050559672876
106,2020,227440.7606552363,2423531.3902210193,90.36207341880467,21.894868993087222,3751.615612760448
107,2020,227532.95214954138,2424031.3902210193,90.36288190268253,21.899395818571467,3843.8071070655133
108,2020,227067.82264459002,2424531.3902210193,90.35830049458053,21.90383615574113,3378.677602114156
109,2020,218855.93350124615,2425031.3902210193,90.27879959197621,21.907053597773093,4833.2115412297135
110,2020,218976.2661239392,2425531.3902210193,90.27987757030819,21.91158506984119,4712.878918536677
111,2020,226731.42527771872,2426031.3902210193,90.35479706522008,21.9173213554197,3042.2802352428553
112,2020,219439.8302152487,2426531.3902210193,90.28418948362129,21.920683643419995,4249.314827227179
113,2020,219755.183326882,2427031.3902210193,90.2871539240628,21.925246251284836,3933.961715593876
114,2020,227983.16740031957,2427531.3902210193,90.36665482670935,21.931053325667925,4294.0223578437
115,2020,224843.58124676833,2428031.3902210193,90.33620193863605,21.93507620084653,1154.4362042924622
116,2020,220450.38689249582,2428531.3902210193,90.29362179413741,21.93889389163261,3238.7581499800435
117,2020,225167.40890823968,2429031.3902210193,90.3391663790923,21.94415180960027,1478.2638657638163
118,2020,220746.6395475415,2429531.3902210193,90.29631673996056,21.94796560813407,2942.505494934361
119,2020,220922.61285326522,2430031.3902210193,90.29793370747043,21.95250589364342,2766.532189210644
120,2020,225889.86280143276,2430531.3902210193,90.3459037436618,21.95780222230965,2200.717758956889
121,2020,226288.49747382704,2431031.3902210193,90.34967666783857,21.96237698740398,2599.3524313511734
122,2020,221450.4782711912,2431531.3902210193,90.30278461018642,21.966126695191644,2238.666771284654
123,2020,221487.14452233215,2432031.3902210193,90.30305410613553,21.970644798976117,2202.000520143716
124,2020,227150.03351456186,2432531.3902210193,90.35776150540863,21.976048810007384,3460.8884720859933
125,2020,227576.43356597063,2433031.3902210193,90.36180392418682,21.980627700826116,3887.2885234947607
126,2020,218867.65910406812,2433531.3902210193,90.27745211899031,21.983762744283297,4821.485938407743
127,2020,220911.91931745515,2434031.3902210193,90.29714680099029,21.988602198580338,2777.2257250207185
128,2020,220584.32867701803,2434531.3902210193,90.29389128869585,21.993062137850128,3104.8163654578384
129,2020,219590.60635252282,2435031.3902210193,90.28418948434519,21.99741530612642,4098.538689953042
130,2020,219348.85411608205,2435531.3902210193,90.2817640323772,22.001888702340203,4340.29092639382
131,2020,227377.5933714392,2436031.3902210193,90.35937847290609,22.007671544776215,3688.4483289633354
132,2020,218837.55390686248,2436531.3902210193,90.27664363525636,22.01083086219617,4851.591135613387
133,2020,223273.90417679056,2437031.3902210193,90.31949327428956,22.016051287045876,415.24086568530765
134,2020,225092.52968845816,2437531.3902210193,90.33701042250854,22.02085076280385,1403.3846459822962
135,2020,223792.6343486187,2438031.3902210193,90.32434417685813,22.025158017925378,103.48930614284473
136,2020,225583.28277823297,2438531.3902210193,90.34159183028243,22.02995270074862,1894.1377357571037
137,2020,219077.04220489148,2439031.3902210193,90.27853009733677,22.033430136885865,4612.102837584389
138,2020,226686.4554938876,2439531.3902210193,90.35210211912309,22.039150582560005,2997.3104514117294
139,2020,225971.32214141957,2440031.3902210193,90.34509526059935,22.043550822528832,2282.1770989437064
140,2020,224532.43377564452,2440531.3902210193,90.33108154146763,22.047836571791635,843.2887331686507
141,2020,227491.92862611782,2441031.3902210193,90.35964796749171,22.05281386712588,3802.7835836419545
142,2020,227834.6179005867,2441531.3902210193,90.36288190252583,22.057379829355465,4145.472858110821
143,2020,228399.96574157546,2442031.3902210193,90.36827179421942,22.06198045345193,4710.820699099597
144,2020,226682.87935231315,2442531.3902210193,90.35156312992979,22.066224462974837,2993.7343098372803
145,2020,227721.40461402043,2443031.3902210193,90.3615344295895,22.070899462062812,4032.259571544564
146,2020,228537.19946666213,2443531.3902210193,90.3693497725615,22.075539218100214,4848.054424186266
162,2020,227680.59420083885,2451531.3902210193,90.35971083579497,22.147604004049104,3991.449158362986
163,2020,226792.63879920577,2452031.3902210193,90.35102414076357,22.151976811708966,3103.4937567299057
164,2020,226523.19501666952,2452531.3902210193,90.34832919491606,22.156446707522385,2834.049974193651
165,2020,226365.0337592834,2453031.3902210193,90.3467122274803,22.160934098954996,2675.8887168075307
166,2020,226095.62417856688,2453531.3902210193,90.3440172815437,22.165403894122072,2406.4791360910167
207,2020,226650.28383649295,2474031.3902210193,90.3459037436426,22.350494814266174,2961.1387940170825
208,2020,227103.53994402662,2474531.3902210193,90.35021565700613,22.355079094978976,3414.3949015507533
209,2020,227279.00180578342,2475031.3902210193,90.35183262452014,22.35961919752263,3589.856763307558
210,2020,219260.3324865138,2475531.3902210193,90.27394868938772,22.362839213889153,4428.812555962068
211,2020,228490.9103968425,2476031.3902210193,90.36342089178764,22.3688357632112,4801.765354366624
212,2020,221333.85199084957,2476531.3902210193,90.29389128869563,22.37220097804988,2355.2930516263004
213,2020,220398.5104832943,2477031.3902210193,90.28472847281502,22.376560854309744,3290.634559181577
214,2020,218713.31995220398,2477531.3902210193,90.26828930320862,22.380797383664987,4975.825090271886
215,2020,218833.49819941135,2478031.3902210193,90.26936728172178,22.38532899922619,4855.646843064518
216,2020,218925.89842704873,2478531.3902210193,90.27017576543304,22.389856059988137,4763.246615427139
217,2020,219018.2949483856,2479031.3902210193,90.27098424912977,22.394383119086896,4670.850094090274
218,2020,219110.68776639696,2479531.3902210193,90.27179273285618,22.39891017651995,4578.4572760789015
219,2020,219258.6162597283,2480031.3902210193,90.27314020569206,22.403446330933342,4430.5287827475695
220,2020,219434.3061027665,2480531.3902210193,90.27475717320134,22.407987026484072,4254.838939709356
221,2020,218749.18116252715,2481031.3902210193,90.26801980851333,22.41238660396844,4939.963879948715
222,2020,219285.85313622406,2481531.3902210193,90.2731402056326,22.416986543299316,4403.291906251805
