transect_id,along_baseline_m,transect_center_x_utm,transect_center_y_utm,transect_center_longitude,transect_center_latitude,distance_to_1952_m,distance_to_1990_m,distance_to_1995_m,distance_to_2000_m,distance_to_2005_m,distance_to_2010_m,distance_to_2015_m,distance_to_2020_m,distance_to_2025_m,NSM_meters,SCE_meters,EPR_m_per_year,EPRunc_m_per_year,LRR_m_per_year,LSE_meters,LCI_m_per_year,LR2,num_intersections
102.0,51000.0,223689.14504247587,2421531.3902210193,90.32613057312707,21.87623366365156,1049.522107179946,2574.5460572507,4664.880448985903,4637.0095882994065,1745.6024538505008,1773.4749264042766,1606.240195121587,1689.8575269320863,1550.4953404660046,500.97323328605853,3615.358341805957,6.86264703131587,0.21659436028550544,-1.2460041299687856,1446.5965133756088,44.530242222143436,0.0004013116279415474,9
103.0,51500.0,223689.14504247587,2422031.3902210193,90.32604643522566,21.880746071310792,1675.1487132293987,3893.0728445070854,2443.813967057853,2443.813967057853,1820.4608008442156,1792.588864798192,1792.589174203662,1764.717596019589,1764.717596019589,89.5688827901904,2217.9241312776867,1.226970997125896,0.21659436028550544,-6.3574918499350845,750.6300215231662,23.10646843717391,0.037367348529301125,9
104.0,52000.0,223689.14504247587,2422531.3902210193,90.32596227553003,21.885258476191535,1815.250797316141,1254.286633182317,4654.122664441529,4124.60812981191,4598.384399417468,1755.9585494745115,1978.9245536254311,1978.924467818928,1978.9245536254311,163.67375630929018,3399.836031259212,2.2421062508121943,0.21659436028550544,1.097047184902668,1452.5088563488432,44.712240493440355,0.00030859644903658,9
105.0,52500.0,223689.14504247587,2423031.3902210193,90.32587809403711,21.88977087829331,1589.7841701612342,1050.45382229166,1050.4538202823605,2265.9872617037327,1412.7601389889896,3882.3681956461514,1496.3694556761475,3938.1050559672876,1719.3279424851062,129.54377232387196,2887.651235684927,1.7745722236146844,0.21659436028550544,19.395740106920393,1106.8506786814603,34.071925633510475,0.14249038772646794,9
106.0,53000.0,223689.14504247587,2423531.3902210193,90.32579389074381,21.894283277615607,1350.8314099563577,4754.844508480572,1125.319699146523,790.8944377389562,1125.3197002396919,4113.893743140332,985.9757203689369,3751.615612760448,3751.615612760448,2400.7842028040905,3963.9500707416155,32.88745483293275,0.21659436028550544,22.00699818579437,1657.8146047222585,51.032119340191606,0.0870572907659044,9
107.0,53500.0,223689.14504247587,2424031.3902210193,90.32570966564704,21.898795674157945,1353.4400981088984,4823.07280038044,4823.07280038044,531.3496887003712,3983.1404807497165,3899.540466435894,642.8208990443381,3843.8071070655133,614.953087677859,-738.4870104310394,4291.7231116800685,-10.116260416863554,0.21659436028550544,-2.4273381025931315,2016.954126687545,62.08742726938093,0.0007831414085375243,9
108.0,54000.0,223689.14504247587,2424531.3902210193,90.32562541874373,21.903308067919824,1041.629060936044,2576.7807956322504,550.4884192287282,4075.3238277625933,4674.869563331129,4786.3414816494915,355.42016160453204,3378.677602114156,327.5532972289948,-714.0757637070492,4458.788184420497,-9.781859776808894,0.21659436028550544,11.824241184489305,1995.4921640182845,61.42676869085675,0.018645934831649336,9
109.0,54500.0,223689.14504247587,2425031.3902210193,90.32554115003079,21.90782045890075,846.4287912806903,40.1700847960019,290.9635564085038,4554.5405934226,123.76782476936933,3192.2290455303737,4805.344414006482,4833.2115412297135,4833.2115412297135,3986.782749949023,4793.041456433712,54.61346232806881,0.21659436028550544,65.54141798914424,1844.9339618984302,56.79217075913427,0.405801415958429,9
110.0,55000.0,223689.14504247587,2425531.3902210193,90.32545685950512,21.91233284710023,485.03053677090793,3813.855225839681,3730.2630076825153,3758.1270880959055,4322.752490203828,191.46669749624562,4685.012702683307,4712.878918536677,4712.878918536677,4227.848381765769,4521.412221040431,57.915731257065325,0.21659436028550544,48.90764276419505,1515.9023027324683,46.66366613055325,0.3603186048585977,9
111.0,55500.0,223689.14504247587,2426031.3902210193,90.32537254716365,21.91684523251778,3605.8876044161734,4063.1119758171553,4146.707535583235,3627.4099314791965,3098.0070247655094,4286.033634707041,4481.090484558459,3042.2802352428553,3042.2802352428553,-563.6073691733181,1438.8102493156039,-7.72064889278518,0.21659436028550544,-4.356300951763734,592.0672011578833,18.2254662136749,0.028462003301506833,9
