transect_id,year,x_utm,y_utm,longitude,latitude,distance_from_baseline_m
94,2010,227978.99031463164,2417531.3902210193,90.36827179422069,21.84080157257911,4289.84527215577
95,2010,227959.66426001227,2418031.3902210193,90.36800229965473,21.845311170709028,4270.519217536406
96,2010,225626.59215516594,2418531.3902210193,90.34536475447466,21.849461948514232,1937.4471126900753
97,2010,225886.10389033862,2419031.3902210193,90.34779020574268,21.85401484672664,2196.9588478627556
98,2010,222298.79691426214,2419531.3902210193,90.31302540435632,21.857965310184316,1390.3481282137218
99,2010,222251.78420835253,2420031.3902210193,90.31248641508643,21.86247026358978,1437.360834123334
100,2010,227924.68587775817,2420531.3902210193,90.36725042707592,21.8678686272607,4235.5408352823
101,2010,221906.91451940834,2421031.3902210193,90.30898298560078,21.87144052811537,1782.2305230675265
102,2010,221915.6701160716,2421531.3902210193,90.30898298546205,21.875954258638338,1773.4749264042766
103,2010,221896.55617767767,2422031.3902210193,90.30871349412034,21.880463581133828,1792.588864798192
104,2010,221933.18649300135,2422531.3902210193,90.3089829854691,21.884981713912666,1755.9585494745115
105,2010,227571.51323812202,2423031.3902210193,90.36342089168657,21.89037672592356,3882.3681956461514
106,2010,227803.0387856162,2423531.3902210193,90.36557684838564,21.894925130719102,4113.893743140332
107,2010,227588.68550891176,2424031.3902210193,90.36342089168039,21.899404458751192,3899.540466435894
108,2010,218902.80356082637,2424531.3902210193,90.27933858109219,21.902548879252077,4786.3414816494915
109,2010,226881.37408800624,2425031.3902210193,90.3564140324658,21.90831968679856,3192.2290455303737
110,2010,223880.6117399721,2425531.3902210193,90.3273086172665,21.91236296009741,191.46669749624562
111,2010,219403.11140776883,2426031.3902210193,90.28391998913577,21.916165546341798,4286.033634707041
112,2010,224315.98377276753,2426531.3902210193,90.3313510362385,21.92145616869464,626.8387302916672
113,2010,221510.56326710808,2427031.3902210193,90.30413208306913,21.92552565873441,2178.581775367784
114,2010,224723.44704718137,2427531.3902210193,90.33512396023676,21.930544942303857,1034.3020047055034
115,2010,224815.72093983684,2428031.3902210193,90.33593244457705,21.93507183067397,1126.5758973609773
116,2010,224935.85053844264,2428531.3902210193,90.3370104223412,21.9396030869638,1246.705495966773
117,2010,220682.09584091417,2429031.3902210193,90.29577775084363,21.943443067895743,3007.049201561691
118,2010,220830.21580168486,2429531.3902210193,90.29712522373902,21.947978918825786,2858.9292407910107
119,2010,225714.05710555438,2430031.3902210193,90.34428677613097,21.953262279007916,2024.9120630785183
120,2010,226001.28558752878,2430531.3902210193,90.346981721985,21.957819649188476,2312.140545052913
121,2010,222416.62208093543,2431031.3902210193,90.31221692055091,21.961767767843497,1272.5229615404387
122,2010,221645.4635892669,2431531.3902210193,90.30467107210394,21.966157693212633,2043.681453208963
123,2010,225191.68883896788,2432031.3902210193,90.33889688444592,21.971230089758155,1502.543796492013
124,2010,223000.0253318019,2432531.3902210193,90.31760681218924,21.975397091099673,689.1197106739564
125,2010,223872.20232157985,2433031.3902210193,90.32596114478599,21.98004722478801,183.05727910398855
126,2010,225189.9303781987,2433531.3902210193,90.33862738986312,21.984767013361164,1500.785335722845
127,2010,225337.88063471107,2434031.3902210193,90.33997486277083,21.989302641665518,1648.7355922351999
128,2010,224678.20587636856,2434531.3902210193,90.33350699277555,21.993711323896527,989.0608338926977
129,2010,225772.99855774388,2435031.3902210193,90.3440172815682,21.998395721643195,2083.8535152680124
130,2010,224862.73443186146,2435531.3902210193,90.33512396055619,22.002765111957782,1173.5893893855973
131,2010,227377.5933714392,2436031.3902210193,90.35937847290609,22.007671544776215,3688.4483289633354
132,2010,227831.75147811495,2436531.3902210193,90.36369038626975,22.01225479758196,4142.606435639085
133,2010,228313.7249714788,2437031.3902210193,90.36827179421839,22.016842287787973,4624.579929002939
136,2010,227727.07505124237,2438531.3902210193,90.3623429134041,22.030288343270488,4037.9300087665033
137,2010,227568.6740495945,2439031.3902210193,90.36072594589153,22.034776083567444,3879.529007118632
138,2010,227855.71632754602,2439531.3902210193,90.36342089169894,22.03933331908745,4166.571285070153
139,2010,228003.54963651323,2440031.3902210193,90.3647683647213,22.043868827735917,4314.404594037362
140,2010,228374.07588871475,2440531.3902210193,90.36827179421547,22.04843902434382,4684.930846238887
188,2010,218839.0956596729,2464531.3902210193,90.27179273270352,22.263507140498067,4850.049382802972
207,2010,219927.6742084468,2474031.3902210193,90.28068605401596,22.349412256882097,3761.4708340290526
209,2010,219056.82474819123,2475031.3902210193,90.27206222729534,22.35829399292644,4632.32029428464
210,2010,219260.3324865138,2475531.3902210193,90.27394868938772,22.362839213889153,4428.812555962068
211,2010,221908.15845437642,2476031.3902210193,90.29955067497855,22.367782081561256,1780.9865880994475
212,2010,221694.9317356636,2476531.3902210193,90.29739471830356,22.37225956047572,1994.2133068122785
213,2010,221342.84812468995,2477031.3902210193,90.29389128874294,22.376714453013616,2346.2969177859195
214,2010,218741.0942367349,2477531.3902210193,90.2685587977018,22.38080193679934,4948.050805740961
215,2010,218861.27154222873,2478031.3902210193,90.26963677604824,22.385333551282326,4827.873500247137
216,2010,218898.12597306105,2478531.3902210193,90.2699062708976,22.389851508105924,4791.019069414819
217,2010,219018.29495189007,2479031.3902210193,90.27098424916377,22.394383119087472,4670.8500905857945
218,2010,219110.687761842,2479531.3902210193,90.27179273281199,22.398910176519205,4578.457280633855
219,2010,219258.61625565492,2480031.3902210193,90.27314020565254,22.403446330932677,4430.528786820942
220,2010,219434.30609908918,2480531.3902210193,90.27475717316564,22.407987026483468,4254.838943386683
221,2010,218804.717208374,2481031.3902210193,90.26855879768375,22.412395720787142,4884.427834101865
222,2010,219341.3871157696,2481531.3902210193,90.27367919480287,22.41699564446946,4347.757926706254
223,2010,219794.72420150175,2482031.3902210193,90.27799110816649,22.421581802232783,3894.4208409741113
224,2010,222080.50429548757,2482531.3902210193,90.30008966415431,22.426466339736063,1608.640746988298
225,2010,220784.60374321722,2483031.3902210193,90.28742341865718,22.430767425387202,2904.54129925865
226,2010,222653.75077705272,2483531.3902210193,90.30547955592009,22.435583361739297,1035.3942654231505
227,2010,221718.83200996908,2484031.3902210193,90.29631673996087,22.439943558731656,1970.3130325067905
228,2010,222033.2164675725,2484531.3902210193,90.29928118083734,22.444506666529637,1655.9285749033734
229,2010,222042.2223654349,2485031.3902210193,90.29928118275275,22.44902012447714,1646.9226770409732
230,2010,221967.95213899834,2485531.3902210193,90.29847269664559,22.453520039045607,1721.192903477524
231,2010,222150.84763292415,2486031.3902210193,90.30016087042978,22.458061766088697,1538.297409551713
232,2010,221958.22018199298,2486531.3902210193,90.2982032022037,22.46254242469612,1730.92486048289
233,2010,224437.53285609966,2487031.3902210193,90.32218822015425,22.467456104462787,748.3878136237909
234,2010,222309.32042096503,2487531.3902210193,90.30143713749821,22.471623497800532,1379.8246215108375
235,2010,222457.10196441694,2488031.3902210193,90.30278461008041,22.476159509284162,1232.0430780589231
236,2010,224048.05381107988,2488531.3902210193,90.3181458013677,22.480929386833452,358.90876860401477
306,2010,228611.00711913448,2523531.3902210193,90.35641403247033,22.79750840661932,4921.86207665861
307,2010,228038.50504843384,2524031.3902210193,90.35075464617418,22.80192786770236,4349.360005957977
308,2010,220516.3008573122,2524531.3902210193,90.27745211899246,22.805205552263956,3172.8441851636744
309,2010,228194.87202011835,2525031.3902210193,90.35210211928144,22.81097713949404,4505.72697764248
310,2010,222085.21205560968,2525531.3902210193,90.29254381623363,22.814489291265176,1603.932986866188
311,2010,227243.8469670265,2526031.3902210193,90.34266980863927,22.819846892196832,3554.701924550638
312,2010,218919.72455314663,2526531.3902210193,90.2615519384662,22.82298584468703,4769.4204893292335
313,2010,222195.77690398946,2527031.3902210193,90.29335229952136,22.82804286832265,1493.368138486403
314,2010,226523.44129670298,2527531.3902210193,90.33539345482029,22.83326546490529,2834.2962542271125
315,2010,219861.10170023068,2528031.3902210193,90.27044526006523,22.83667819299957,3828.0433422451897
316,2010,228091.58887123593,2528531.3902210193,90.35048515159436,22.8425442235157,4402.443828760064
317,2010,220377.8666087781,2529031.3902210193,90.27529616232184,22.845787760135376,3311.278433697764
318,2010,222795.2412423382,2529531.3902210193,90.29874219122424,22.850700837204748,893.9038001376612
319,2010,223662.43285757586,2530031.3902210193,90.30709652337659,22.855355780724814,26.71218490001047
320,2010,222619.82345161072,2530531.3902210193,90.29685572924197,22.85969533833567,1069.3215908651473
321,2010,228468.62419058898,2531031.3902210193,90.35371908663572,22.865165139141727,4779.479148113111
322,2010,227342.95194259685,2531531.3902210193,90.34266980862252,22.86949425088839,3653.8069001209806
323,2010,224335.49824660548,2532031.3902210193,90.31329489883258,22.873513849622594,646.353204129613
324,2010,225783.63362332608,2532531.3902210193,90.32730861726277,22.878263436862458,2094.488580850215
325,2010,225460.64121161666,2533031.3902210193,90.32407468224015,22.882722352664594,1771.4961691407952
326,2010,228292.17797179995,2533531.3902210193,90.35156313051684,22.88769626803476,4603.032929324079
327,2010,228328.8447552732,2534031.3902210193,90.35183263290153,22.89221415973021,4639.69971279733
328,2010,228337.84120037084,2534531.3902210193,90.35183262795219,22.89672755720142,4648.69615789497
329,2010,228291.50355414904,2535031.3902210193,90.35129363540331,22.90123196410947,4602.35851167317
330,2010,228217.50455683417,2535531.3902210193,90.3504851522673,22.905731867918462,4528.359514358308
331,2010,228254.1772312504,2536031.3902210193,90.35075464636085,22.910249753250763,4565.032188774523
332,2010,228401.5106523455,2536531.3902210193,90.35210211912661,22.914785622881514,4712.365609869623
339,2010,228492.2356576311,2540031.3902210193,90.35237161368488,22.946383797736246,4803.0906151552335
340,2010,224767.37565713574,2540531.3902210193,90.31598984526507,22.950285436033205,1078.2306146598712
341,2010,228371.98302372804,2541031.3902210193,90.35102414076547,22.95538803373953,4682.837981252174
342,2010,228436.31833211787,2541531.3902210193,90.35156312993334,22.959910408347895,4747.173289642
343,2010,224988.3952869474,2542031.3902210193,90.31787630680878,22.963857208198263,1299.2502444715356
344,2010,224665.67316407344,2542531.3902210193,90.31464237176958,22.96831571117474,976.5281215975701
345,2010,225144.94667496774,2543031.3902210193,90.31922377970777,22.97290657013111,1455.8016324918717
346,2010,226675.00129157855,2543531.3902210193,90.33404598194953,22.97767000765367,2985.8562491026823
347,2010,226988.2616765121,2544031.3902210193,90.33701042548931,22.982233194678543,3299.1166340362397
348,2010,226886.73866034113,2544531.3902210193,90.33593244399147,22.986728382088945,3197.593617865263
349,2010,224158.43800965857,2545031.3902210193,90.30925248005897,22.990790522993876,469.2929671827005
350,2010,223835.8189152762,2545531.3902210193,90.30601854508609,22.995248765596255,146.67387280034018
351,2010,223927.95759152036,2546031.3902210193,90.3068270288749,22.999775758095627,238.81254904449452
352,2010,224103.03637669797,2546531.3902210193,90.30844399632079,23.00431650113989,413.8913342221058
353,2010,227816.86713686868,2547031.3902210193,90.34455627110277,23.00943989592376,4127.722094392811
354,2010,227521.83482475264,2547531.3902210193,90.34159183043073,23.013903437820943,3832.6897822767787
355,2010,225429.92019049946,2548031.3902210193,90.32111024179734,23.018071217822552,1740.7751480235893
356,2010,225217.91696213454,2548531.3902210193,90.31895428514541,23.022547948362828,1528.7719196586695
357,2010,228350.70167653155,2549031.3902210193,90.34940717325271,23.02757457329478,4661.556634055683
358,2010,226728.9024850574,2549531.3902210193,90.3335069927192,23.031820552608917,3039.7574425815255
359,2010,226378.68184651257,2550031.3902210193,90.33000356311737,23.036274709083536,2689.536804036703
360,2010,223596.12482648945,2550531.3902210193,90.30278461002565,23.040325862576324,93.02021598641295
361,2010,221504.6953079986,2551031.3902210193,90.28230302188493,23.04448818781166,2184.449734477268
362,2010,221735.10244355505,2551531.3902210193,90.28445897821051,23.049038403536997,1954.042598920816
363,2010,221772.02689334916,2552031.3902210193,90.28472847279706,23.053556189322205,1917.1181491267052
364,2010,223605.37758017835,2552531.3902210193,90.30251511542339,23.05837407066532,83.76746229751734
365,2010,226433.45842823107,2553031.3902210193,90.33000356316798,23.063354343210523,2744.313385755202
366,2010,226028.0749588881,2553531.3902210193,90.32596114433889,23.06779921058772,2338.9299164122203
367,2010,225346.38067013508,2554031.3902210193,90.3192237797045,23.072198219813664,1657.2356276592182
368,2010,224830.52853478596,2554531.3902210193,90.31410338258698,23.076624422875437,1141.3834923100949
369,2010,224812.09117214117,2555031.3902210193,90.31383388799597,23.081133055568536,1122.9461296653026
370,2010,225291.0191649895,2555531.3902210193,90.31841529594595,23.085724180071914,1601.8741225136328
371,2010,225162.05141109825,2556031.3902210193,90.317067823025,23.090214501694216,1472.9063686223817
372,2010,225917.2307555883,2556531.3902210193,90.32434417682272,23.094851285143633,2228.0857131124358
373,2010,226644.7287917332,2557031.3902210193,90.33135103603868,23.099483209529435,2955.5837492573482
374,2010,227068.27904465687,2557531.3902210193,90.33539345484388,23.104064804510646,3379.134002181003
375,2010,223872.73722604252,2558031.3902210193,90.30413208293086,23.1080467737115,183.59218356665224
376,2010,222528.29630453145,2558531.3902210193,90.29092684826284,23.11233363195372,1160.8487379444123
377,2010,222178.45322006234,2559031.3902210193,90.28742341864906,23.11678653579782,1510.6918224135297
378,2010,221939.1332922372,2559531.3902210193,90.28499796738197,23.1212579117387,1750.0117502386565
379,2010,221948.44490239728,2560031.3902210193,90.28499796743954,23.125771035152123,1740.7001400785812
380,2010,220742.34830172433,2560531.3902210193,90.27314020563236,23.13007941853866,2946.796740751539
436,2010,227968.48717331988,2588531.3902210193,90.33862738984465,23.383938252046736,4279.342130844016
437,2010,227205.79362403313,2589031.3902210193,90.3310815414543,23.388322689870574,3516.648581557267
438,2010,226443.14855045118,2589531.3902210193,90.32353569306797,23.39270672319404,2754.0035079753143
439,2010,225708.11910231665,2590031.3902210193,90.31625933927027,23.397094982152936,2018.9740598407807
440,2010,224669.90576681303,2590531.3902210193,90.30601854503149,23.401431758884883,980.7607243371604
441,2010,223411.22813210517,2591031.3902210193,90.29362179411066,23.405730460994825,277.9169103706954
442,2010,225046.9370320229,2591531.3902210193,90.3095219746581,23.410518269681386,1357.7919895470259
